content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin,source_dataset,source_file,source_row_id
"Phương dạo này rảnh không, tớ đang làm thêm cái này thu nhập ổn lắm, ngày 200k, rảnh thì tớ chỉ cho. Nhắn qua zalo 0868123123 nha.",1,0,1,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,466
"Hương ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,467
"Lan à, tớ mới đổi điện thoại nên mất hết app, cậu chuyển khoản hộ tớ 5 triệu cho người này nhé, stk 001100223344 BIDV. Tối đi làm về tớ qua đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,468
"Dạ cô Mai ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0912345678 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,469
"Ê Hương, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử tinyurl.com/nhan-thuong",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,470
"Hùng ơi Phương nè, đang kẹt quá cho mượn tạm 200k vào Agribank 001100223344 chiều mai trả nhé.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,471
"Em Hoa phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,472
"Chị Nam ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,473
"Quân ơi tao mới kiếm được trang này xem Tiktok cũng có tiền, ngày được 2 triệu dễ ợt. Mày thử không vô đây nè: thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo việc làm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,474
"Chị Sơn ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 5 triệu nhé, tuần sau có lương em trả. STK em 68686868 TPBank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,475
"Hà ơi, tôi có món quà gửi tặng bạn từ nước ngoài, bạn liên hệ nhân viên hải quan số 0934567890 để làm thủ tục nhận nhé.",1,0,1,personal_number,Lừa đảo nhận quà,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,476
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,477
"Chị Phương ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,478
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này t.me/hoinhanroi vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,479
"Chị Hoa ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 500 ngàn nhé, tuần sau có lương em trả. STK em 1122334455 VPBank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,480
"Chúc mừng Hương nha, số điện thoại của bạn may mắn trúng giải thưởng trị giá 50 triệu từ Shopee, click vào drive-google.com/file123 để làm thủ tục nhận thưởng.",1,1,0,personal_number,Lừa đảo trúng thưởng,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,481
"Ê Thảo, tài khoản tao bị khóa, mày chuyển giùm tao vài trăm vô số tài khoản này 987654321 Sacombank nha, mai tao trả gấp đôi.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,482
"Em Long phải không? Lâu quá không gặp, em còn nhớ anh không? Nay anh bay về Việt Nam có gửi cho em món quà, rảnh nhắn lại anh nhé.",1,0,0,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,483
"Anh Oanh, giấy mời họp phụ huynh bé nhà mình em gửi file mềm qua link này t.me/hoinhanroi, anh tải về xem nhé.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,484
"Chị ơi áo chị đặt hôm qua em ship hỏa tốc rồi nha, mã vận đơn chị xem ở đây drive-google.com/file123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,485
"Mày ơi tao đang đứng ở cây xăng mà quên mang ví, app ngân hàng thì lỗi. Bắn qua số tài khoản 001100223344 Agribank 3 triệu nha, về tao đưa tiền mặt.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,486
Nay con không về ăn cơm mẹ nhé. Xin lỗi mình nhắn nhầm. Chúc bạn một ngày tốt lành!,1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,487
"Chào bạn, mình thấy số điện thoại của bạn qua hội nhóm, thấy ảnh đại diện dễ thương nên muốn làm quen, add zalo mình nhé 0934567890.",1,0,1,personal_number,Lừa đảo tình cảm,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,488
"Alo anh Dũng nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0981234567 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,489
"Chị Long ơi, mẹ em đang cấp cứu trong viện mà em chưa xoay kịp tiền, chị cho em vay tạm 5 triệu nhé, tuần sau có lương em trả. STK em 0981234567 TPBank.",1,0,0,personal_number,Lừa đảo mượn tiền,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,490
"Alo anh Hùng nay đi nhậu không? Á chết, nhầm số rồi, xin lỗi anh nha. Mà thấy anh có vẻ hợp cạ, rảnh thì kết bạn zalo số này 0981234567 giao lưu nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,491
"Hùng ơi tớ đang cần gấp một mã thẻ cào Mobifone 500k để nạp gia hạn gói cước, cậu mua giúp tớ nhắn mã qua đây nhé, chiều tớ trả tiền.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,492
"Dạ cô Nam ơi, cháu giao hoa để ở bảo vệ rồi nhé. Ôi cháu ấn nhầm số, cháu xin lỗi cô ạ. Nhân tiện bên cháu đang có chương trình tặng quà, cô add zalo 0345678901 để nhận nhé.",1,0,1,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,493
"Ê Phương, đợt trước mày hỏi vụ đầu tư chứng khoán, tao đang theo nhóm này phím lệnh ok lắm, vào nhóm xem thử thiepcuoi-online.vn/namhoa",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,494
"Chị Vy ơi mớ rau em để trước cửa rồi nha. Ủa nhầm số, cho em xin lỗi nhé. Chúc chị ngày mới vui vẻ.",1,0,0,personal_number,Lừa đảo nhầm số,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,495
"Dũng đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,496
"Phương đang ở đâu đấy, mua hộ tớ cái thẻ điện thoại Viettel 100k với, lát tớ bắn lại cho.",1,0,0,personal_number,Lừa đảo nhờ vả,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,497
"Dạo này lạm phát quá bà nhỉ. Tui đang đầu tư bên quỹ này sinh lời đều lắm, bà muốn tìm hiểu thì nhấp vào link này đăng ký nè: zalo-group.club/join",1,1,0,personal_number,Lừa đảo đầu tư,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,498
"Mày ơi, cháu tao đang thi bé khỏe bé ngoan, mày vào link này shopee-sale-vn.com vote cho nó một phiếu nhé, số báo danh 123.",1,1,0,personal_number,Lừa đảo link độc hại,LEVEL 0 – Không obfuscation (formal),synthetic,synthetic_hard_label_1,generated_by_python,499
