sample_id,content,label,has_url,has_phone_number,sender_type,category,obfuscation_level,data_origin
ViSmish_02750,"NHÀ CÁI KINH ĐÔ - THƯỞNG NỔ HŨ LÊN ĐẾN 70% Đa dạng thể thao: Bóng đá, Tennis, Bóng rổ... Liên hệ ngay Zalo: 0987654321 Click vào link ngay: kinhdo88.com/dkm99",1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_02753,"Cần giải quyết nhanh chóng mọi khoản nợ? Hãy đến ngay phòng giao dịch tại số 5, đường Lê Lợi, quận 1 – TP. Thủ Đức. Liên hệ zalo: 0987654321.",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02754,"Công ty Shopee Express đang tuyển dụng vị trí Nhân viên xử lý đơn hàng. Mức lương hấp dẫn từ 300k đến 2000k/ngày, làm việc hoàn toàn tại nhà. Độ tuổi ứng tuyển từ 18 đến 60. Hãy nhanh tay liên hệ qua Zalo: zalo.me/84938876543 hoặc gọi ngay 84938876543 để được tư vấn!",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_02755,"Công ty Shopee tuyển dụng nhân viên làm việc online. Lương hấp dẫn 750.000đ mỗi ngày. Độ tuổi từ 20-55 tuổi. Nhiệm vụ chính là nhập liệu đơn giản, không yêu cầu kinh nghiệm. Liên hệ ngay qua Zalo: zalo.me/84937654321 hoặc số 84937654321.",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_02756,"[Trung tam Phong Chong Gian Lan Ngan Hang] Da gui thong bao nhieu lan, Nguyen Van Duc van chua thanh toan no 50,000,000 VND. Toa an Nhan dan Quan 1 se tieu thu tai san neu khong xu ly.",1,0,0,brandname,Đòi nợ / Đe dọa,Level 0 - Formal,synthetic_hard_positive
ViSmish_02758,"Công ty TechNova tuyển dụng nhân viên xử lý đơn hàng online, nhận từ 15-28 triệu/tháng. Lương 950.000đ/ngày. Tuổi từ 20-55. Liên hệ ngay qua Fanpage: facebook.com/TechNovaCare hoặc hotline: 0987654321.",1,1,1,personal_number,Tuyển dụng giả,Level 0 - Formal,paraphrased
ViSmish_02759,Facebook: 948210 la ma xac nhan dang nhap cua ban.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_02760,Dịch vụ an sinh: Tài khoản ngân hàng của quý khách đã bị tạm ngưng hoạt động vì chưa xác thực thông tin mới. Truy cập: as-gov.com ngay để cập nhật!,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_02762,Sendo: Cam on ban da mua hang. Don hang SD9988776655 da duoc xac nhan. Sendo se thong bao khi hang bat dau duoc giao.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_02764,"Chào bạn, bạn đang rảnh không? Có muốn kiếm thêm thu nhập dễ dàng không? Hãy tham gia ngay nhóm: t.me/kiemtien24h7",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02765,"Tải app Bắn cá Siêu Tốc nhận ngay 88.000 đồng, x4 nạp đầu. Rút tiền siêu tốc không giới hạn. Truy cập: sieutocfish.com/vG77m",1,1,0,personal_number,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_02767,VPBank: TK ****6543 +8.900.000VND luc 17:00. So du: 85.000.000VND.,0,0,0,brandname,Ngân hàng thật,NONE,synthetic
ViSmish_02768,Your Steam Guard mobile authentication code is 992810.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_02770,BV 108: Nhac ba Pham Thi Lan uong thuoc huyet ap dung gio 8h sang hang ngay theo chi dinh cua bac si Khoa Noi tiet.,0,0,0,brandname,Dịch vụ y tế,NONE,synthetic
ViSmish_02771,[BHXHVN] Thông báo: Hồ sơ đề nghị hưởng chế độ thai sản của Quý khách đã được phê duyệt. Tiền trợ cấp sẽ được chi trả qua tài khoản ngân hàng trong 3 ngày làm việc.,0,0,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_02773,"Chỉ 5 phút mỗi sáng, bạn đã có thể sở hữu 300.000 đồng! Bí quyết kiếm tiền online siêu dễ. Tham gia ngay: t.me/kiemtienonlinex3",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02774,Tong cuc Thue thong bao nang cap he thong Khai thue qua mang tu 18h ngay 15/10 den 06h ngay 16/10. Quy khach vui long sap xep thoi gian giao dich phu hop.,0,0,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_02775,"Chào anh chị, mình là Hiền, cố vấn đầu tư tiền ảo siêu lợi nhuận. Chỉ mất 15 phút mỗi ngày. Thêm Zalo: 0987654321",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02776,"**Tuyển dụng gấp nhân viên chấm điểm sản phẩm tại nhà** **Công ty: TikTok Shop** **Mức lương: 600k-2tr/ngày** (không giới hạn thời gian, hưởng lương theo ca) **Yêu cầu:** Tuổi 18-55, có điện thoại/android, làm việc online tại nhà. **Quyền lợi:** Nhận lương ngay sau khi hoàn thành nhiệm vụ, không cần kinh nghiệm. **Liên hệ:** zalo.me/84981234567",1,1,1,personal_number,Tuyển dụng giả,Level 4 - Mixed special characters,paraphrased
ViSmish_02777,WinMart: Quý khách đang có 50.000 điểm thưởng sắp hết hạn vào ngày 31/12/2024. Hãy dùng điểm để thanh toán hóa đơn tại WinMart/WinMart+ ngay hôm nay. winmart.vn.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_02778,Bộ Lao Động - Thương Binh & Xã Hội: Quý khách đủ điều kiện nhận trợ cấp thất nghiệp. Số tiền: 50 triệu. Nhận tại: http://bhtn.gov.vn.vaymuon.top. QUÁ HẠN SẼ KHÔNG ĐƯỢC GIẢI QUYẾT!,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 0 - Formal,paraphrased
ViSmish_02779,Hoan thue TNCN: ông (BA) đã đủ điều kiện nhận tiền hỗ trợ năm 2024. Truy cập ngay www.fpvbz.icu để hoàn tất thủ tục. QUÁ HẠN SẼ KHÔNG ĐƯỢC CHẤP NHẬN.,1,1,0,personal_number,BHXH / Trợ cấp giả,Level 2 - Leet nặng,paraphrased
ViSmish_02780,": Tìm bạn bè tâm giao, chia sẻ những khoảnh khắc riêng tư tại đây nhé: bit.ly/secret_room4you",1,1,0,personal_number,Nội dung nhạy cảm,Level 1 - Leet nhẹ,paraphrased
ViSmish_02781,"Chào mọi người, mình là Linh! Mình đang kiếm siêu lợi nhuận từ việc đăng ký đơn online trên nền tảng TikTok Shop. Chỉ cần 30 phút mỗi ngày, bạn có thể thu về 1 triệu đến 3 triệu mỗi ngày, hoàn toàn miễn phí, không cần bỏ ra đồng nào.",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02782,"""Chào bạn! Nếu bạn đang tìm kiếm những phút giây thư giãn và thoải mái, hãy ghé thăm chúng tôi. Liên hệ ngay qua kênh Zalo: zalo.me/dn_relax99 để trải nghiệm dịch vụ riêng tư, an toàn.""",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02783,Mời bạn tham gia hội nhóm thú vị tại: goo.gl/hn_sv_2024,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02784,"**SẴN SÀNG KIẾM BỘ 10 TRIỆU MỖI NGÀY!** Chỉ cần nạp 1 triệu, nhận ngay 2 triệu thưởng! Đa dạng thể loại: Bầu Cua, Cá Độ Bóng Đá, Xổ Số, Poker… Tất cả đều có thể thắng lớn ngay lần đầu! **LIÊN HỆ NGAY:** - Website: t.ly/bonus123 - Hotline: 0987.654.321 - Zalo: zalo.me/bonus123 **TỈ LỆ THƯỞNG LÊN ĐẾN 99.99%** – Cơ hội vàng, đừng bỏ lỡ! #SănBonus #TỷLệThắngCao #Nạp1TrămTặng2",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_02785,"Chỉ mất 10 phút mỗi ngày, bạn đã có thể kiếm ngay 700k mỗi tháng. Chuyển khoản nhanh chóng vào STK: 123456789 Techcombank với nội dung ""ĐK VIP"" để vào nhóm đầu tư siêu lợi nhuận!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02788,TechBank Mobile: Hệ thống phát hiện tài khoản có dấu hiệu truy cập bất thường từ xa. Truy cập ngay techbank-mobile-update.vn để xác minh bảo mật.,1,1,0,shortcode,Giả mạo ngân hàng,Level 0 - Formal,paraphrased
ViSmish_02789,"Tổng Cục Đường bộ: Phát hiện phương tiện của quý khách có dấu hiệu vi phạm luật giao thông. Truy cập ngay: vnb-check.com để hoàn tất xác minh, tránh xử phạt gấp đôi.",1,0,1,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_02790,[GHN] SHNR44556677: Giao khong thanh cong lan 3. Don hang se duoc hoan ve kho. Lien he: 0978901234.,0,0,1,shortcode,Vận chuyển,NONE,synthetic
ViSmish_02791,[MTTQ VN] Chung tay cung MTTQ Viet Nam ho tro xay dung nha dai doan ket cho ho ngheo tai tinh Dien Bien. STK: 1483201009159 tai Agribank. LH 02439285613.,0,0,1,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_02792,[SAWACO] Thong bao chi so nuoc thang 10 cua danh bo 1234567 la 25m3. So tien: 315.000d. Quy khach co the thanh toan qua Vi MoMo/ZaloPay/Ngan hang.,0,0,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_02793,"**Win88Pro**: Chỉ cần nạp 200k, bạn sẽ nhận ngay 588k thưởng! Nạp rút siêu tốc, cực nhanh chóng. Tham gia ngay các sảnh game Bắn Cá, Nổ Hũ đỉnh nhất! Liên hệ ngay: win88pro.com ~t.me/win88pro",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_02794,"[Vietnamobile] Chuc mung! So dien thoai 0978123456 cua QK trung giai thuong 20,000,000 VND tu chuong trinh khuyen mai. Goi 19001234 de nhan qua ngay hom nay.",1,0,1,brandname,Khác,Level 0 - Formal,synthetic_hard_positive
ViSmish_02795,Mời bạn tới quán cafe nhé! Mình có thể chia sẻ nhiều điều thú vị. Mình cần tiền mua sách vở. Đường link: bit.ly/cf_ho_hoan uT9p,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02796,: **Mời chào hấp dẫn!** Bạn đang cần tiền gấp? Hãy ghé thăm địa chỉ **nhankhonglo.com/fast-loans** ngay nào. Liên hệ ngay để nhận khoản vay nhanh chóng!,1,1,0,personal_number,Nội dung nhạy cảm,Level 5 - Extreme noise,paraphrased
ViSmish_02798,[VTP] Ma van don VTP119922883: Giao khong thanh cong lan 2. Vui long lien he 0981223344.,0,0,1,brandname,Vận chuyển,NONE,synthetic
ViSmish_02803,"[CÔNG AN ĐIỆN TỬ] Tài khoản định danh điện tử của quý khách vừa bị tạm ngưng vì có dấu hiệu bất thường. Vào ngay congantuyen123.com để xác minh ngay lập tức, tránh bị khóa vĩnh viễn.",1,1,0,brandname,Dịch vụ công giả,Level 1 - Leet nhẹ,paraphrased
ViSmish_02804,"Chào anh chị! Bên mình đang tuyển gấp 1000 cộng tác viên online, lương 5 triệu/ngày. Không cần kinh nghiệm, chỉ cần điện thoại & mạng ổn định. Hướng dẫn chi tiết: t.me/joinTuyenDung123",1,1,0,personal_number,Crypto / Đầu tư giả,Level 1 - Leet nhẹ,paraphrased
ViSmish_02806,[ThueDienTu] Thông báo: Đã nhận được khoản thanh toán thuế môn bài năm 2024 của MST 0314556677. Số tiền: 2.000.000đ. Trạng thái: Đã hoàn tất.,0,0,1,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_02807,"Chào bạn! Bạn muốn đầu tư sinh lời 100% chỉ trong 30 ngày? Tham gia ngay cùng **VinTrade Pro** - nền tảng giao dịch toàn cầu. Chuyển tiền về STK: **1122334455** tại **Techcombank**, tên chủ tài khoản: **Công ty CP Đầu tư Phát Triển Sài Gòn**. Liên hệ ngay để nhận hướng dẫn!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 5 - Extreme noise,paraphrased
ViSmish_02808,**BÙNG NỔ THẮNG LỚN CÙNG NHÀ CÁI KINGDOM88** NẠP 1 TRIỆU - NHẬN 3 TRIỆU LÌ XÌ ƯU ĐÃI SIÊU HẤP DẪN CHO TÂN THỦ **ĐĂNG KÝ NGAY:** kingdom88.com/khuyenmai **ƯU ĐÃI CÓ GIỚI HẠN - ĐĂNG KÝ NGAY KHÔNG BỎ LỠ!**,1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_02809,BV Dai hoc Y Ha Noi: Ket qua xet nghiem cua benh nhan Doan Van Hau da san sang. Quy khach co the xem tai https://hmuh.vn/kq/99283 hoac tai vien.,0,1,0,brandname,Dịch vụ y tế,NONE,synthetic
ViSmish_02810,Cơ hội trải nghiệm đêm VIP tại Sài Gòn! Hãy kết nối ngay với chúng tôi qua đường link dưới đây: t.me/sgn_vip_official_789,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02811,ZaloPay: Nhap ma BANMOI nhan ngay combo voucher 1tr dong cho khach hang moi lien ket ngan hang. Han den 30/06/2026. Zalopay.vn.,0,1,0,brandname,Quảng cáo hợp lệ,NONE,synthetic
ViSmish_02812,"Siêu May Mắn Casino – Nổ hũ liên tục! Tỷ lệ thắng siêu khủng, rút tiền ngay lập tức. Liên hệ ngay: 0912345678 Website: sieumayman.biz",1,1,1,shortcode,Cờ bạc / Betting,Level 0 - Formal,paraphrased
ViSmish_02813,"Chào bạn, mình là Thảo. Bạn có biết đến ứng dụng kiếm tiền đơn giản từ TikTok không? Chỉ cần vài thao tác đơn giản là bạn có thể kiếm 120k/ngày đấy. Không cần bằng cấp hay kinh nghiệm, làm ngay tại nhà thôi!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02814,"TB NHẮC: Đội An ninh Điều tra yêu cầu Anh/Chị phải có mặt ngay để giải trình về đơn tố giác vừa gửi. Nếu không đến trước 20h tối nay, chúng tôi sẽ cử lực lượng phối hợp cùng công an quận/huyện để tiến hành xử lý bắt buộc.",1,0,0,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased
ViSmish_02817,": Bạn thân ơi! Mình vừa đến quán bar **Thunder Club** ở trung tâm thành phố. Không khí vui vẻ lắm! Nếu muốn ghé chơi, mình chia sẻ link: t.me/thunder_club_vip",1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02818,"Bo phan An ninh Ngan hang: Ong/Ba Ho Thi Thu co the tham gia goi trao doi tra no khi dong 30% = 1,050,000 VND truoc 25/05/2025. Goi 0978555444 de bien phap.",1,0,1,brandname,Đòi nợ / Đe dọa,Level 0 - Formal,synthetic_hard_positive
ViSmish_02820,Gái xinh Đà Nẵng hứa hẹn trải nghiệm đặc biệt – Liên hệ: zalo.me/keothom88,1,1,0,personal_number,Nội dung nhạy cảm,Level 0 - Formal,paraphrased
ViSmish_02822,Sendo: Sendo da nhan don hang 229384756 cua ban. Shop dang chuan bi hang de gui den ban. Theo doi tai sendo.vn/don-hang,0,1,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_02823,[VIBank] Thông báo: Tài khoản của bạn đã bị tạm ngưng hoạt động do vi phạm quy định. Truy cập ngay vietinbank-gcn.com để xác minh và kích hoạt lại!,1,1,0,brandname,Giả mạo ngân hàng,Level 4 - Mixed special characters,paraphrased
ViSmish_02824,TIN NHẮN KHẨN CẤP!!! CÔNG AN ĐANG XEM XÉT DẤU HIỆU LỪA ĐẢO CỦA BỊ ĐƠN. TRƯỚC 15H00 HÔM NAY NẾU KHÔNG XÁC NHẬN THÔNG TIN SẼ TIẾN HÀNH KHỐI TỔNG VÀ ĐÓNG TẤT CẢ CÁC TÀI KHOẢN LIÊN QUAN. GỌI NGAY: 08477766655.,1,0,1,personal_number,Đòi nợ / Đe dọa,Level 2 - Leet nặng,paraphrased
ViSmish_02828,"Công ty TNHH XMZ đang tuyển dụng nhân viên bán thời gian, chỉ cần điện thoại và mạng ổn định. Mức lương hấp dẫn từ 800.000-2.000.000đ/ngày. Độ tuổi từ 18-55. Làm việc ngay tại nhà, không cần kinh nghiệm. Liên hệ ngay qua Zalo: zalo.me/84941123456",1,1,1,personal_number,Tuyển dụng giả,Level 3 - Dot/Dash,paraphrased
ViSmish_02830,**[Hà Nội – Zalo]** Bạn đang cô đơn giữa thủ đô ồn ào? Tìm anh chàng/ cô nàng 18+ tại: zalo.me/hn_dammy_12 KJ9,1,1,0,personal_number,Nội dung nhạy cảm,Level 4 - Mixed special characters,paraphrased
ViSmish_02831,Tiki: Ma xac minh dang nhap tai khoan cua ban la 844201. Ma co hieu luc trong 15 phut. Khong chia se ma nay voi bat ky ai.,0,0,0,brandname,Thương mại điện tử,NONE,synthetic
ViSmish_02833,"""Tham gia **W88BET** ngay! Nạp 1 được 3, tha hồ đỏ đen với Tài Xỉu, Bầu Cua, Poker. Tải app ngay: w88bet.pro/dU9z""",1,1,0,personal_number,Cờ bạc / Betting,Level 4 - Mixed special characters,paraphrased
ViSmish_02834,TB CẢNH BÁO: CƠ QUAN ĐIỀU TRA TỘI PHẠM đang theo dõi tài khoản của ông/bà với cáo buộc rửa tiền. Yêu cầu phải xuất trình chứng cứ sở hữu tài sản trước 16h hôm nay. Không hợp tác sẽ bị tạm giữ ngay lập tức.,1,0,0,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased
ViSmish_02835,"Tham gia dự án đầu tư sinh lời ""Bất Động Sản Ảo"" cùng chuyên gia, chỉ cần bỏ ra vài triệu là ngồi hưởng lợi nhuận hàng ngày tại app BấtĐộngSao.",1,1,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02836,"Chào bạn, mình là Long. Mình kiếm được 5 triệu/ngày từ việc review sản phẩm online. Chỉ cần bỏ ra 30 phút mỗi ngày là xong!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02837,[TCT] Thong bao: Ho so hoan thue so 749/QD-CCT cua ban da duoc chap thuan. Tien hoan thue se duoc chuyen vao tai khoan ngan hang da dang ky trong 5 ngay lam viec.,0,0,0,brandname,Dịch vụ công thật,NONE,synthetic
ViSmish_02838,"[MB] TK 0821****9281 -150,000VND luc 08:32. So du: 2,450,000VND. ND: Thanh toan tien dien.",0,0,0,brandname,Ngân hàng thật,NONE,synthetic
ViSmish_02842,[CẢNH BÁO CUỐI CÙNG]: Công ty Đòi Nợ Bất Động Sản yêu cầu chị Mai Thu Huyền cung cấp CCCD: 034091223 thanh toán 9.150.000đ trước 15:00 hôm nay. Quá hạn sẽ công khai toàn bộ thông tin cá nhân trên các diễn đàn mạng. Liên hệ ngay qua Telegram: @thuhoi2233,1,0,1,personal_number,Đòi nợ / Đe dọa,Level 4 - Mixed special characters,paraphrased
ViSmish_02844,J&T Express J&T Express Van don JT998877665544 (hang nang) can duoc sap xep lai lich giao. Vui long tra loi SMS nay hoac LH CSKH de hen gio.,0,0,0,brandname,Vận chuyển,NONE,synthetic
ViSmish_02845,Steam: Ma xac minh dang nhap tai khoan cua ban la 394012.,0,0,0,brandname,Tin nhắn cá nhân và OTP,NONE,synthetic
ViSmish_02848,Dịch vụ AnSinhXH: Tai khoan cua quy khach se bi tam dung sau 12h neu khong cap nhat thong tin. Click ngay: ansinhxh.online,1,1,0,brandname,Dịch vụ công giả,Level 0 - Formal,paraphrased
ViSmish_02849,"Chào anh chị, em là Linh đây! Dự án ""TikTok xuôi gió"" hứa hẹn thu nhập 300k-500k/ngày với 15 phút lướt điện thoại. Đăng ký ngay, tiền về tài khoản không cần bỏ vốn!",1,0,0,personal_number,Crypto / Đầu tư giả,Level 0 - Formal,paraphrased
ViSmish_02850,"""Ông Lưu Đức Hòa thân mến. Thẻ nợ CMND: 036092001234 của quý khách tại Mirae Asset là 16.500.000 đồng. Đây là thông báo cuối cùng trước 20h hôm nay. Nếu không thanh toán ngay, chúng tôi sẽ tiến hành phong tỏa tài sản tại địa chỉ cư trú của ông. Liên hệ ngay: 0909887766.""",1,0,1,personal_number,Đòi nợ / Đe dọa,Level 0 - Formal,paraphrased
