review_key,sample_id,decision,review_note,reviewed_at,source_dataset,source_file,source_row_id,content,normalized,hard_case_type,flags,filter_reason,reject_reason
"vilexnorm|data/external/vilexnorm/raw/train.csv|2638|Có 1 bệnh nhân nhập viện với triệu chứng dị ứng, nhưng khổ cái là mn éo biết bệnh nhân bị dị ứng cái éo gì cả?",vilexnorm_hardneg_00214,accept,,2026-05-21T03:40:02+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2638,"Có 1 bệnh nhân nhập viện với triệu chứng dị ứng, nhưng khổ cái là mn éo biết bệnh nhân bị dị ứng cái éo gì cả?","Có 1 bệnh nhân nhập viện với triệu chứng dị ứng, nhưng khổ cái là mọi người đéo biết bệnh nhân bị dị ứng cái đéo gì cả?",sensitive_review,has_abbreviation;has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2672|2₫ + lại mới được 10 chịu,vilexnorm_hardneg_00215,accept,,2026-05-21T03:40:05+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2672,2₫ + lại mới được 10 chịu,2₫ cộng lại mới được 10 triệu,money_like,has_abbreviation;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2674|Bọn việt tân lại sủa côg an đáh dân cho coi,vilexnorm_hardneg_00216,accept,,2026-05-21T03:40:26+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2674,Bọn việt tân lại sủa côg an đáh dân cho coi,Bọn việt tân lại sủa công an đánh dân cho coi,authority_like,has_authority_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2684|Đọc chả thấy vui tí đéo nào với cái giọng của thằng ck,vilexnorm_hardneg_00217,accept,,2026-05-21T03:40:33+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2684,Đọc chả thấy vui tí đéo nào với cái giọng của thằng ck,Đọc chả thấy vui tí đéo nào với cái giọng của thằng chồng,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2692|mốt tới gián ở phòng trọ pự như z,vilexnorm_hardneg_00218,accept,,2026-05-21T03:40:35+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2692,mốt tới gián ở phòng trọ pự như z,mốt tới gián ở phòng trọ bự như vậy,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|2717|Chơi vs nhau từ lơpd 3 đến khi lấy vợ, hơn 20 năm mà có 50tr bạn cũng đánh đổi",vilexnorm_hardneg_00219,accept,,2026-05-21T03:40:37+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2717,"Chơi vs nhau từ lơpd 3 đến khi lấy vợ, hơn 20 năm mà có 50tr bạn cũng đánh đổi","Chơi với nhau từ lớp 3 đến khi lấy vợ, hơn 20 năm mà có 50tr bạn cũng đánh đổi",money_like,has_abbreviation;has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2721|May quá lương minhg 5tr nên chắc là định ở vậy rồi,vilexnorm_hardneg_00220,accept,,2026-05-21T03:40:43+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2721,May quá lương minhg 5tr nên chắc là định ở vậy rồi,May quá lương miình 5tr nên chắc là định ở vậy rồi,money_like,has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2722|Chắc đối tượng chưa làm CCCD,vilexnorm_hardneg_00221,accept,,2026-05-21T03:40:47+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2722,Chắc đối tượng chưa làm CCCD,Chắc đối tượng chưa làm căn cước công dân,sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2750|Ai muốn xét nghiệm để phát hiện ung thư sớm liên hệ e nhé.,vilexnorm_hardneg_00222,accept,,2026-05-21T03:40:50+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2750,Ai muốn xét nghiệm để phát hiện ung thư sớm liên hệ e nhé.,Ai muốn xét nghiệm để phát hiện ung thư sớm liên hệ em nhé.,cta_like,has_cta_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2757|Khi pn lương tháng 3-4 tr thì thấy đàn ông 10tr là ok rồi…,vilexnorm_hardneg_00223,accept,,2026-05-21T03:41:04+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2757,Khi pn lương tháng 3-4 tr thì thấy đàn ông 10tr là ok rồi…,Khi phụ nữ lương tháng 3-4 triệu thì thấy đàn ông 10tr là ok rồi…,money_like,has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2781|chế nhân ziên số hưỡng,vilexnorm_hardneg_00224,accept,,2026-05-21T03:41:06+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2781,chế nhân ziên số hưỡng,chị nhân viên số hưởng,job_like,has_job_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|2782|giờ thì không có, nhma hồi cấp 3, cứ mỗi một vài đêm sẽ là 1 đêm cứ nghĩ rằng: à nếu mình chết đi thì chắc mng sẽ vui lắm, sẽ mở cmn tiệc ra để ăn mừng =)))",vilexnorm_hardneg_00225,accept,,2026-05-21T03:41:11+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2782,"giờ thì không có, nhma hồi cấp 3, cứ mỗi một vài đêm sẽ là 1 đêm cứ nghĩ rằng: à nếu mình chết đi thì chắc mng sẽ vui lắm, sẽ mở cmn tiệc ra để ăn mừng =)))","giờ thì không có, nhưng mà hồi cấp 3, cứ mỗi một vài đêm sẽ là 1 đêm cứ nghĩ rằng: à nếu mình chết đi thì chắc mọi người sẽ vui lắm, sẽ mở cmn tiệc ra để ăn mừng =)))",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2783|Xe nổ máy thì cứ gọi còn xe tắt máy thì liệu hồn gọi là nhan viên bật lại ngay,vilexnorm_hardneg_00226,accept,,2026-05-21T03:41:14+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2783,Xe nổ máy thì cứ gọi còn xe tắt máy thì liệu hồn gọi là nhan viên bật lại ngay,Xe nổ máy thì cứ gọi còn xe tắt máy thì liệu hồn gọi là nhân viên bật lại ngay,job_like,has_job_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|2807|thiệt tình 10 triệu ko nuôi nổi 1 đứa con , tiền sữa, tiền ăn tiền trường , tiền học thêm toán, anh văn .....",vilexnorm_hardneg_00227,accept,,2026-05-21T03:41:15+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2807,"thiệt tình 10 triệu ko nuôi nổi 1 đứa con , tiền sữa, tiền ăn tiền trường , tiền học thêm toán, anh văn .....","thiệt tình 10 triệu không nuôi nổi 1 đứa con , tiền sữa, tiền ăn tiền trường , tiền học thêm toán, anh văn .....",money_like,has_money_amount;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2818|Khoai tây chính ra cũng ko hơn khoai ta mấy nhỉ,vilexnorm_hardneg_00228,accept,,2026-05-21T03:41:18+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2818,Khoai tây chính ra cũng ko hơn khoai ta mấy nhỉ,Khoai tây chính ra cũng không hơn khoai ta mấy nhỉ,warning_like,has_teencode;has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2835|Vậy nên lương 7tr ko dám đi tán gái :))),vilexnorm_hardneg_00229,accept,,2026-05-21T03:41:20+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2835,Vậy nên lương 7tr ko dám đi tán gái :))),Vậy nên lương 7tr không dám đi tán gái :))),money_like,has_money_amount;has_money_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2851|tính xin 5 trịu đi đâu nè =)))))))))))))),vilexnorm_hardneg_00230,accept,,2026-05-21T03:41:21+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2851,tính xin 5 trịu đi đâu nè =)))))))))))))),tính xin 5 triệu đi đâu nè =)))))))))))))),money_like,has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2857|Hải phòng là ko lòng vòng,vilexnorm_hardneg_00231,reject,,2026-05-21T03:41:24+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2857,Hải phòng là ko lòng vòng,Hải Phòng là không lòng vòng,sensitive_review,has_sensitive_review_keyword;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2861|2 bạn FE xả thân vì cty vãi,vilexnorm_hardneg_00232,accept,,2026-05-21T03:41:26+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2861,2 bạn FE xả thân vì cty vãi,2 bạn FE xả thân vì công ty vãi,sensitive_review,has_sensitive_review_keyword;has_slang,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|2866|Tình trung niên thì xem Khóa học yêu cấp tốc bên Hàn nha mọi người, iu đương nhẹ nhàng đáng iu từ đôi trung niên đến đôi thiếu niên",vilexnorm_hardneg_00233,accept,,2026-05-21T03:41:32+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2866,"Tình trung niên thì xem Khóa học yêu cấp tốc bên Hàn nha mọi người, iu đương nhẹ nhàng đáng iu từ đôi trung niên đến đôi thiếu niên","Tình trung niên thì xem Khóa học yêu cấp tốc bên Hàn nha mọi người, yêu đương nhẹ nhàng đáng yêu từ đôi trung niên đến đôi thiếu niên",warning_like,has_warning_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|2887|nhưng t thực sự gặp được người đạt gpa 3,79/4, học bổng 60%, tham gia đầy đủ sự kiện từ lớn đến bé, làm đầu tàu cho cả khoa và thực sự toả sáng :)))))",vilexnorm_hardneg_00234,accept,,2026-05-21T03:41:36+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2887,"nhưng t thực sự gặp được người đạt gpa 3,79/4, học bổng 60%, tham gia đầy đủ sự kiện từ lớn đến bé, làm đầu tàu cho cả khoa và thực sự toả sáng :)))))","nhưng tôi thật sự gặp được người đạt gpa 3,79/4, học bổng 60%, tham gia đầy đủ sự kiện từ lớn đến bé, làm đầu tàu cho cả khoa và thực sự toả sáng :)))))",warning_like;cta_like,has_abbreviation;has_soft_cta_keyword;has_warning_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2907|Lương 15tr nhưng lỡ lấy phải cô vợ lương 30tr mất rùi :)),vilexnorm_hardneg_00235,accept,,2026-05-21T03:41:51+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2907,Lương 15tr nhưng lỡ lấy phải cô vợ lương 30tr mất rùi :)),Lương 15tr nhưng lỡ lấy phải cô vợ lương 30tr mất rồi :)),money_like,has_money_amount;has_money_keyword;has_teencode,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|2926|E k biết đủ hay ko nhưng tính sơ sơ 1 tháng mất 4-5tr cho th cu con tiền học mẫu giáo, sữa , bỉm vs lặt vặt của nó",vilexnorm_hardneg_00236,accept,,2026-05-21T03:42:31+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2926,"E k biết đủ hay ko nhưng tính sơ sơ 1 tháng mất 4-5tr cho th cu con tiền học mẫu giáo, sữa , bỉm vs lặt vặt của nó","Em không biết đủ hay không nhưng tính sơ sơ 1 tháng mất 4-5tr cho thằng cu con tiền học mẫu giáo, sữa , bỉm với lặt vặt của nó",money_like,has_abbreviation;has_money_amount;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2927|Đúng mà quê k nói chứ ở tpho 10 triệu khó sống khó thôi chứ k phải k sống đc như con mình 2 đứa tháng nguyên tiền học cứ phải độ ngót 7tr chưa kể sữa 1 tuần 2 thùng bỉm nữa ăn uống chi tiêu cả gia đình nguyên tiền điện mùa hè này độ 2 tr rồi nói chung 10tr khó,vilexnorm_hardneg_00237,accept,,2026-05-21T03:42:32+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2927,Đúng mà quê k nói chứ ở tpho 10 triệu khó sống khó thôi chứ k phải k sống đc như con mình 2 đứa tháng nguyên tiền học cứ phải độ ngót 7tr chưa kể sữa 1 tuần 2 thùng bỉm nữa ăn uống chi tiêu cả gia đình nguyên tiền điện mùa hè này độ 2 tr rồi nói chung 10tr khó,Đúng mà quê không nói chứ ở thành phố 10 triệu khó sống khó thôi chứ không phải không sống được như con mình 2 đứa tháng nguyên tiền học cứ phải độ ngót 7tr chưa kể sữa 1 tuần 2 thùng bỉm nữa ăn uống chi tiêu cả gia đình nguyên tiền điện mùa hè này độ 2 tr rồi nói chung 10tr khó,money_like,has_abbreviation;has_dialectal_variant;has_money_amount;has_teencode;long_for_clean,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2983|Nếu cháu mà ở bên Campuchia thì 1 Huy chương vàng là 235 triệu vn đ nhé ( Việt Nam 1 Huy chương vàng có 45 triệu vn đ),vilexnorm_hardneg_00238,accept,,2026-05-21T03:42:34+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2983,Nếu cháu mà ở bên Campuchia thì 1 Huy chương vàng là 235 triệu vn đ nhé ( Việt Nam 1 Huy chương vàng có 45 triệu vn đ),Nếu cháu mà ở bên Campuchia thì 1 Huy chương vàng là 235 triệu vn đồng nhé ( Việt Nam 1 Huy chương vàng có 45 triệu vn đồng),money_like,has_money_amount,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|2988|Hihi mẹ này uống có 4 hộp chứ mẹ gạo mino thi phải gấp đôi lên,vilexnorm_hardneg_00239,accept,,2026-05-21T03:43:14+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,2988,Hihi mẹ này uống có 4 hộp chứ mẹ gạo mino thi phải gấp đôi lên,Hihi mẹ này uống có 4 hộp chứ mẹ gạo mino thì phải gấp đôi lên,finance_like,has_finance_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|3026|con sẽ trả hết, tiền học tiền ăn,điện nước, tiền phòng con sẽ ra ở riêng 1m .",vilexnorm_hardneg_00240,accept,,2026-05-21T03:43:16+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,3026,"con sẽ trả hết, tiền học tiền ăn,điện nước, tiền phòng con sẽ ra ở riêng 1m .","con sẽ trả hết, tiền học tiền ăn,điện nước, tiền phòng con sẽ ra ở riêng một mình .",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|3027|Hi vọng mãng cầu gánh giùm năng cụt chứ k tình hình này làm gì có chuyện 100k 3kg năng cụt chín,vilexnorm_hardneg_00241,accept,,2026-05-21T03:43:22+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,3027,Hi vọng mãng cầu gánh giùm năng cụt chứ k tình hình này làm gì có chuyện 100k 3kg năng cụt chín,Hi vọng mãng cầu gánh giùm năng cụt chứ không tình hình này làm gì có chuyện 100k 3kg năng cụt chín,money_like,has_money_amount;has_teencode,risk_surface_without_strong_reject,
vilexnorm|data/external/vilexnorm/raw/train.csv|3042|Thế ck mình lương 10tr vẫn thấy bt@@,vilexnorm_hardneg_00242,accept,,2026-05-21T03:43:23+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,3042,Thế ck mình lương 10tr vẫn thấy bt@@,Thế chồng mình lương 10tr vẫn thấy bình thường@@,money_like,has_money_amount;has_money_keyword,risk_surface_without_strong_reject,
"vilexnorm|data/external/vilexnorm/raw/train.csv|3044|Game củ c, 1 ngày chơi 4 5 tiếng, cả tháng trời ddeoooo quaaa",vilexnorm_hardneg_00243,accept,,2026-05-21T03:43:26+00:00,vilexnorm,data/external/vilexnorm/raw/train.csv,3044,"Game củ c, 1 ngày chơi 4 5 tiếng, cả tháng trời ddeoooo quaaa","Game củ cậu, 1 ngày chơi 4 5 tiếng, cả tháng trời đéo qua",sensitive_review,has_sensitive_review_keyword,risk_surface_without_strong_reject,
